Date,Time,CO(GT),T
2004-08-20 18:00:00,18:00:00,-200.0,32.974999427795
2004-08-20 19:00:00,19:00:00,-200.0,30.75
2004-08-20 20:00:00,20:00:00,-200.0,29.14999961853
2004-08-20 21:00:00,21:00:00,-200.0,28.249999523163
2004-08-20 22:00:00,22:00:00,-200.0,27.5
2004-08-20 23:00:00,23:00:00,-200.0,27.275000095367
2004-08-21 00:00:00,00:00:00,-200.0,26.72500038147
2004-08-21 01:00:00,01:00:00,-200.0,26.000000476837
2004-08-21 02:00:00,02:00:00,-200.0,25.0
2004-08-21 03:00:00,03:00:00,-200.0,25.250000476837
2004-08-21 04:00:00,04:00:00,-200.0,24.300000190735
2004-08-21 05:00:00,05:00:00,-200.0,24.75
2004-08-21 06:00:00,06:00:00,-200.0,24.525000095367
2004-08-21 07:00:00,07:00:00,-200.0,25.675000190735
2004-08-21 08:00:00,08:00:00,-200.0,26.849999427795
2004-08-21 09:00:00,09:00:00,-200.0,28.049999713898
2004-08-21 10:00:00,10:00:00,-200.0,28.974999904633
2004-08-21 11:00:00,11:00:00,-200.0,30.424999713898
2004-08-21 12:00:00,12:00:00,-200.0,32.35000038147
2004-08-21 13:00:00,13:00:00,-200.0,31.025000095367
2004-08-21 14:00:00,14:00:00,-200.0,29.250000476837
2004-08-21 15:00:00,15:00:00,-200.0,26.949999809265
2004-08-21 16:00:00,16:00:00,-200.0,28.125
2004-08-21 17:00:00,17:00:00,-200.0,28.52499961853
2004-08-21 18:00:00,18:00:00,-200.0,27.349999904633
2004-08-21 19:00:00,19:00:00,-200.0,25.36666615804
2004-08-21 20:00:00,20:00:00,-200.0,24.574999809265
2004-08-21 21:00:00,21:00:00,-200.0,24.324999809265
2004-08-21 22:00:00,22:00:00,-200.0,24.949999809265
2004-08-21 23:00:00,23:00:00,-200.0,23.825000286102
2004-08-22 00:00:00,00:00:00,-200.0,22.824999332428
2004-08-22 01:00:00,01:00:00,-200.0,22.825000286102
2004-08-22 02:00:00,02:00:00,-200.0,20.925000190735
2004-08-22 03:00:00,03:00:00,-200.0,20.525000572205
2004-08-22 04:00:00,04:00:00,-200.0,19.625
2004-08-22 05:00:00,05:00:00,-200.0,19.424999713898
2004-08-22 06:00:00,06:00:00,-200.0,18.60000038147
2004-08-22 07:00:00,07:00:00,-200.0,19.64999961853
2004-08-22 08:00:00,08:00:00,-200.0,21.724999904633
2004-08-22 09:00:00,09:00:00,-200.0,25.200000286102
2004-08-22 10:00:00,10:00:00,-200.0,30.425000190735
2004-08-22 11:00:00,11:00:00,-200.0,33.35000038147
2004-08-22 12:00:00,12:00:00,-200.0,35.525000572205
2004-08-22 13:00:00,13:00:00,-200.0,35.125
2004-08-22 14:00:00,14:00:00,-200.0,33.300000190735
2004-08-22 15:00:00,15:00:00,-200.0,36.550000190735
2004-08-22 16:00:00,16:00:00,-200.0,38.250000953674
2004-08-22 17:00:00,17:00:00,-200.0,37.27499961853
2004-08-22 18:00:00,18:00:00,-200.0,34.574999809265
2004-08-22 19:00:00,19:00:00,-200.0,30.375
2004-08-22 20:00:00,20:00:00,-200.0,28.099999904633
2004-08-22 21:00:00,21:00:00,-200.0,26.525000095367
2004-08-22 22:00:00,22:00:00,-200.0,25.724999904633
2004-08-22 23:00:00,23:00:00,-200.0,24.675000190735
2004-08-23 00:00:00,00:00:00,-200.0,23.625
2004-08-23 01:00:00,01:00:00,-200.0,23.400000095367
2004-08-23 02:00:00,02:00:00,-200.0,21.624999523163
2004-08-23 03:00:00,03:00:00,-200.0,21.22500038147
2004-08-23 04:00:00,04:00:00,-200.0,20.625000476837
2004-08-23 05:00:00,05:00:00,-200.0,22.075000286102
2004-08-23 06:00:00,06:00:00,-200.0,21.125
2004-08-23 07:00:00,07:00:00,-200.0,21.825000286102
2004-08-23 08:00:00,08:00:00,-200.0,21.724999904633
2004-08-23 09:00:00,09:00:00,2.0,25.275000095367
2004-08-23 10:00:00,10:00:00,-200.0,30.27499961853
2004-08-23 11:00:00,11:00:00,1.6,32.925000190735
2004-08-23 12:00:00,12:00:00,1.3,34.375
2004-08-23 13:00:00,13:00:00,1.0,34.325000762939
2004-08-23 14:00:00,14:00:00,0.9,33.375
2004-08-23 15:00:00,15:00:00,1.0,36.14999961853
2004-08-23 16:00:00,16:00:00,1.1,37.324999809265
2004-08-23 17:00:00,17:00:00,1.5,36.799999237061
2004-08-23 18:00:00,18:00:00,1.5,34.85000038147
2004-08-23 19:00:00,19:00:00,1.6,30.800000667572
2004-08-23 20:00:00,20:00:00,1.7,28.875
2004-08-23 21:00:00,21:00:00,1.4,27.0
2004-08-23 22:00:00,22:00:00,1.2,26.550000190735
2004-08-23 23:00:00,23:00:00,1.1,26.0
2004-08-24 00:00:00,00:00:00,1.1,24.075000286102
2004-08-24 01:00:00,01:00:00,1.2,22.199999332428
2004-08-24 02:00:00,02:00:00,0.7,22.775000095367
2004-08-24 03:00:00,03:00:00,0.5,21.174999713898
2004-08-24 04:00:00,04:00:00,0.4,21.674999713898
2004-08-24 05:00:00,05:00:00,0.7,20.174999713898
2004-08-24 06:00:00,06:00:00,1.1,20.075000286102
2004-08-24 07:00:00,07:00:00,1.6,20.625
2004-08-24 08:00:00,08:00:00,2.3,22.400000095367
2004-08-24 09:00:00,09:00:00,1.6,25.0
2004-08-24 10:00:00,10:00:00,2.0,29.89999961853
2004-08-24 11:00:00,11:00:00,1.6,32.900000572205
2004-08-24 12:00:00,12:00:00,1.6,34.999999046326
2004-08-24 13:00:00,13:00:00,1.3,34.575000762939
2004-08-24 14:00:00,14:00:00,1.0,33.77499961853
2004-08-24 15:00:00,15:00:00,1.6,36.27499961853
2004-08-24 16:00:00,16:00:00,2.0,38.250000953674
2004-08-24 17:00:00,17:00:00,1.7,36.924999237061
2004-08-24 18:00:00,18:00:00,1.7,33.875
2004-08-24 19:00:00,19:00:00,1.4,29.849999904633
2004-08-24 20:00:00,20:00:00,1.3,27.549999713898
2004-08-24 21:00:00,21:00:00,1.3,27.549999713898
2004-08-24 22:00:00,22:00:00,1.6,28.074999809265
2004-08-24 23:00:00,23:00:00,1.8,26.900000095367
2004-08-25 00:00:00,00:00:00,1.5,26.0
2004-08-25 01:00:00,01:00:00,1.3,24.925000190735
2004-08-25 02:00:00,02:00:00,1.1,23.724999904633
2004-08-25 03:00:00,03:00:00,0.5,24.47500038147
2004-08-25 04:00:00,04:00:00,0.6,22.924999713898
2004-08-25 05:00:00,05:00:00,0.7,23.27499961853
2004-08-25 06:00:00,06:00:00,1.1,23.599999904633
2004-08-25 07:00:00,07:00:00,1.9,24.900000572205
2004-08-25 08:00:00,08:00:00,3.5,26.35000038147
2004-08-25 09:00:00,09:00:00,2.9,28.099999904633
2004-08-25 10:00:00,10:00:00,2.2,30.175000190735
2004-08-25 11:00:00,11:00:00,2.0,31.199999809265
2004-08-25 12:00:00,12:00:00,1.7,33.875
2004-08-25 13:00:00,13:00:00,1.6,33.925000190735
2004-08-25 14:00:00,14:00:00,1.3,34.449999809265
2004-08-25 15:00:00,15:00:00,1.3,35.324999809265
2004-08-25 16:00:00,16:00:00,1.3,36.324999809265
2004-08-25 17:00:00,17:00:00,1.6,35.349999427795
2004-08-25 18:00:00,18:00:00,1.3,32.52499961853
2004-08-25 19:00:00,19:00:00,1.4,29.099999904633
2004-08-25 20:00:00,20:00:00,1.4,27.849999427795
2004-08-25 21:00:00,21:00:00,1.3,27.025000095367
2004-08-25 22:00:00,22:00:00,1.4,26.27499961853
2004-08-25 23:00:00,23:00:00,1.5,25.200000286102
2004-08-26 00:00:00,00:00:00,1.5,24.300000190735
2004-08-26 01:00:00,01:00:00,0.9,23.300000190735
2004-08-26 02:00:00,02:00:00,0.6,24.099999904633
2004-08-26 03:00:00,03:00:00,0.5,23.849999904633
2004-08-26 04:00:00,04:00:00,-200.0,22.999999523163
2004-08-26 05:00:00,05:00:00,0.5,23.699999809265
2004-08-26 06:00:00,06:00:00,1.0,-200.0
2004-08-26 07:00:00,07:00:00,1.9,-200.0
2004-08-26 08:00:00,08:00:00,2.6,-200.0
2004-08-26 09:00:00,09:00:00,1.7,-200.0
2004-08-26 10:00:00,10:00:00,1.7,-200.0
2004-08-26 11:00:00,11:00:00,1.4,-200.0
2004-08-26 12:00:00,12:00:00,1.6,-200.0
2004-08-26 13:00:00,13:00:00,1.3,-200.0
2004-08-26 14:00:00,14:00:00,0.9,-200.0
2004-08-26 15:00:00,15:00:00,1.4,-200.0
2004-08-26 16:00:00,16:00:00,1.0,-200.0
2004-08-26 17:00:00,17:00:00,2.2,-200.0
2004-08-26 18:00:00,18:00:00,1.9,-200.0
2004-08-26 19:00:00,19:00:00,2.1,-200.0
2004-08-26 20:00:00,20:00:00,1.7,-200.0
2004-08-26 21:00:00,21:00:00,1.0,-200.0
2004-08-26 22:00:00,22:00:00,1.1,-200.0
2004-08-26 23:00:00,23:00:00,0.7,-200.0
2004-08-27 00:00:00,00:00:00,1.3,-200.0
2004-08-27 01:00:00,01:00:00,1.3,-200.0
2004-08-27 02:00:00,02:00:00,1.0,-200.0
2004-08-27 03:00:00,03:00:00,0.7,-200.0
2004-08-27 04:00:00,04:00:00,0.6,-200.0
2004-08-27 05:00:00,05:00:00,0.7,-200.0
2004-08-27 06:00:00,06:00:00,1.1,-200.0
2004-08-27 07:00:00,07:00:00,2.4,-200.0
2004-08-27 08:00:00,08:00:00,2.4,-200.0
2004-08-27 09:00:00,09:00:00,2.3,-200.0
2004-08-27 10:00:00,10:00:00,2.2,-200.0
2004-08-27 11:00:00,11:00:00,1.8,-200.0
2004-08-27 12:00:00,12:00:00,2.0,-200.0
2004-08-27 13:00:00,13:00:00,1.5,-200.0
2004-08-27 14:00:00,14:00:00,1.4,-200.0
2004-08-27 15:00:00,15:00:00,1.5,-200.0
2004-08-27 16:00:00,16:00:00,1.6,-200.0
2004-08-27 17:00:00,17:00:00,1.9,-200.0
2004-08-27 18:00:00,18:00:00,2.0,-200.0
2004-08-27 19:00:00,19:00:00,2.3,-200.0
2004-08-27 20:00:00,20:00:00,2.4,-200.0
2004-08-27 21:00:00,21:00:00,1.8,-200.0
2004-08-27 22:00:00,22:00:00,1.7,-200.0
2004-08-27 23:00:00,23:00:00,1.2,-200.0
2004-08-28 00:00:00,00:00:00,0.8,-200.0
2004-08-28 01:00:00,01:00:00,0.7,-200.0
2004-08-28 02:00:00,02:00:00,0.6,-200.0
2004-08-28 03:00:00,03:00:00,0.6,19.75
2004-08-28 04:00:00,04:00:00,0.6,19.97500038147
2004-08-28 05:00:00,05:00:00,0.4,22.499999523163
2004-08-28 06:00:00,06:00:00,0.5,19.450000286102
2004-08-28 07:00:00,07:00:00,0.7,19.575000286102
2004-08-28 08:00:00,08:00:00,1.2,20.72500038147
2004-08-28 09:00:00,09:00:00,1.7,24.699999809265
2004-08-28 10:00:00,10:00:00,1.8,29.85000038147
2004-08-28 11:00:00,11:00:00,1.5,32.275000572205
2004-08-28 12:00:00,12:00:00,1.2,34.300001144409
2004-08-28 13:00:00,13:00:00,1.1,33.39999961853
2004-08-28 14:00:00,14:00:00,-200.0,32.699999809265
2004-08-28 15:00:00,15:00:00,-200.0,34.5
2004-08-28 16:00:00,16:00:00,-200.0,35.925000190735
2004-08-28 17:00:00,17:00:00,-200.0,35.800001144409
2004-08-28 18:00:00,18:00:00,-200.0,33.549999713898
2004-08-28 19:00:00,19:00:00,-200.0,29.775000095367
2004-08-28 20:00:00,20:00:00,-200.0,27.949999809265
2004-08-28 21:00:00,21:00:00,-200.0,27.300000190735
2004-08-28 22:00:00,22:00:00,-200.0,26.025000095367
2004-08-28 23:00:00,23:00:00,-200.0,25.25
2004-08-29 00:00:00,00:00:00,-200.0,24.450000286102
2004-08-29 01:00:00,01:00:00,-200.0,23.549999713898
2004-08-29 02:00:00,02:00:00,-200.0,22.599999904633
2004-08-29 03:00:00,03:00:00,-200.0,21.849999904633
2004-08-29 04:00:00,04:00:00,-200.0,21.0
2004-08-29 05:00:00,05:00:00,-200.0,21.150000095367
2004-08-29 06:00:00,06:00:00,-200.0,21.0
2004-08-29 07:00:00,07:00:00,-200.0,21.300000190735
2004-08-29 08:00:00,08:00:00,-200.0,22.749999523163
2004-08-29 09:00:00,09:00:00,-200.0,25.125
2004-08-29 10:00:00,10:00:00,-200.0,29.525000095367
2004-08-29 11:00:00,11:00:00,-200.0,32.299999237061
2004-08-29 12:00:00,12:00:00,-200.0,33.574999809265
2004-08-29 13:00:00,13:00:00,-200.0,31.900000572205
2004-08-29 14:00:00,14:00:00,-200.0,32.500000953674
2004-08-29 15:00:00,15:00:00,-200.0,34.075000762939
2004-08-29 16:00:00,16:00:00,-200.0,36.199999491374
2004-08-29 17:00:00,17:00:00,-200.0,35.64999961853
2004-08-29 18:00:00,18:00:00,-200.0,33.550000190735
2004-08-29 19:00:00,19:00:00,-200.0,29.875
2004-08-29 20:00:00,20:00:00,-200.0,28.300000190735
2004-08-29 21:00:00,21:00:00,-200.0,27.0
2004-08-29 22:00:00,22:00:00,-200.0,26.175000190735
2004-08-29 23:00:00,23:00:00,-200.0,25.125000476837
2004-08-30 00:00:00,00:00:00,-200.0,24.075000286102
2004-08-30 01:00:00,01:00:00,-200.0,23.77499961853
2004-08-30 02:00:00,02:00:00,-200.0,23.700000286102
2004-08-30 03:00:00,03:00:00,-200.0,24.77499961853
2004-08-30 04:00:00,04:00:00,-200.0,22.875
2004-08-30 05:00:00,05:00:00,-200.0,22.000000476837
2004-08-30 06:00:00,06:00:00,-200.0,21.549999713898
2004-08-30 07:00:00,07:00:00,-200.0,22.550000190735
2004-08-30 08:00:00,08:00:00,-200.0,23.77499961853
2004-08-30 09:00:00,09:00:00,-200.0,25.72500038147
2004-08-30 10:00:00,10:00:00,-200.0,27.849999427795
2004-08-30 11:00:00,11:00:00,-200.0,29.875
2004-08-30 12:00:00,12:00:00,-200.0,31.64999961853
2004-08-30 13:00:00,13:00:00,-200.0,31.500000476837
2004-08-30 14:00:00,14:00:00,-200.0,31.22500038147
2004-08-30 15:00:00,15:00:00,-200.0,33.025000572205
2004-08-30 16:00:00,16:00:00,-200.0,33.825000762939
2004-08-30 17:00:00,17:00:00,-200.0,33.049999713898
2004-08-30 18:00:00,18:00:00,-200.0,32.275000095367
2004-08-30 19:00:00,19:00:00,-200.0,28.400000095367
2004-08-30 20:00:00,20:00:00,-200.0,26.875
2004-08-30 21:00:00,21:00:00,-200.0,25.950000286102
2004-08-30 22:00:00,22:00:00,-200.0,25.0
2004-08-30 23:00:00,23:00:00,-200.0,24.575000286102
2004-08-31 00:00:00,00:00:00,-200.0,24.025000095367
2004-08-31 01:00:00,01:00:00,-200.0,23.525000095367
2004-08-31 02:00:00,02:00:00,-200.0,22.674999713898
2004-08-31 03:00:00,03:00:00,-200.0,24.14999961853
2004-08-31 04:00:00,04:00:00,-200.0,22.525000095367
2004-08-31 05:00:00,05:00:00,-200.0,22.0
2004-08-31 06:00:00,06:00:00,-200.0,22.325000286102
2004-08-31 07:00:00,07:00:00,-200.0,23.074999809265
2004-08-31 08:00:00,08:00:00,-200.0,24.674999713898
2004-08-31 09:00:00,09:00:00,-200.0,27.699999332428
2004-08-31 10:00:00,10:00:00,-200.0,29.824999809265
2004-08-31 11:00:00,11:00:00,-200.0,31.47500038147
2004-08-31 12:00:00,12:00:00,-200.0,31.800000190735
2004-08-31 13:00:00,13:00:00,-200.0,31.424999237061
2004-08-31 14:00:00,14:00:00,2.9,32.5
2004-08-31 15:00:00,15:00:00,1.9,33.75
2004-08-31 16:00:00,16:00:00,1.4,34.525000572205
2004-08-31 17:00:00,17:00:00,2.0,32.650000572205
2004-08-31 18:00:00,18:00:00,2.7,31.374999523163
2004-08-31 19:00:00,19:00:00,2.8,27.699999809265
2004-08-31 20:00:00,20:00:00,2.0,26.174999713898
2004-08-31 21:00:00,21:00:00,2.1,25.675000190735
2004-08-31 22:00:00,22:00:00,2.0,25.150000095367
2004-08-31 23:00:00,23:00:00,1.8,24.35000038147
2004-09-01 00:00:00,00:00:00,1.9,23.699999809265
2004-09-01 01:00:00,01:00:00,1.3,22.75
2004-09-01 02:00:00,02:00:00,0.7,22.75
2004-09-01 03:00:00,03:00:00,0.5,22.324999809265
2004-09-01 04:00:00,04:00:00,0.5,20.75
2004-09-01 05:00:00,05:00:00,0.6,19.724999904633
2004-09-01 06:00:00,06:00:00,1.3,19.775000095367
2004-09-01 07:00:00,07:00:00,3.6,20.575000286102
2004-09-01 08:00:00,08:00:00,4.9,23.199999491374
2004-09-01 09:00:00,09:00:00,3.9,26.324999809265
2004-09-01 10:00:00,10:00:00,2.2,29.074999809265
2004-09-01 11:00:00,11:00:00,1.9,29.974999904633
2004-09-01 12:00:00,12:00:00,2.2,32.400000095367
2004-09-01 13:00:00,13:00:00,2.0,31.27499961853
2004-09-01 14:00:00,14:00:00,1.7,31.075000286102
2004-09-01 15:00:00,15:00:00,2.0,33.324999809265
2004-09-01 16:00:00,16:00:00,2.1,35.474999427795
2004-09-01 17:00:00,17:00:00,3.2,34.625
2004-09-01 18:00:00,18:00:00,4.0,33.25
2004-09-01 19:00:00,19:00:00,4.4,30.025000095367
2004-09-01 20:00:00,20:00:00,3.0,27.974999904633
2004-09-01 21:00:00,21:00:00,2.2,27.200000286102
2004-09-01 22:00:00,22:00:00,1.7,26.550000190735
2004-09-01 23:00:00,23:00:00,1.9,25.299999713898
2004-09-02 00:00:00,00:00:00,2.0,24.349999904633
2004-09-02 01:00:00,01:00:00,1.5,24.424999713898
2004-09-02 02:00:00,02:00:00,0.8,23.050000190735
2004-09-02 03:00:00,03:00:00,0.6,22.700000286102
2004-09-02 04:00:00,04:00:00,0.6,21.849999904633
2004-09-02 05:00:00,05:00:00,0.7,21.025000572205
2004-09-02 06:00:00,06:00:00,0.8,21.799999713898
2004-09-02 07:00:00,07:00:00,2.9,21.624999523163
2004-09-02 08:00:00,08:00:00,5.2,22.849999904633
2004-09-02 09:00:00,09:00:00,3.3,26.200000286102
2004-09-02 10:00:00,10:00:00,-200.0,30.75
2004-09-02 11:00:00,11:00:00,-200.0,34.074999809265
2004-09-02 12:00:00,12:00:00,-200.0,35.900000572205
2004-09-02 13:00:00,13:00:00,-200.0,33.699999809265
2004-09-02 14:00:00,14:00:00,-200.0,34.35000038147
2004-09-02 15:00:00,15:00:00,-200.0,36.375
2004-09-02 16:00:00,16:00:00,-200.0,38.700000762939
2004-09-02 17:00:00,17:00:00,-200.0,37.166666666667
2004-09-02 18:00:00,18:00:00,-200.0,36.099999427795
2004-09-02 19:00:00,19:00:00,-200.0,32.750000476837
2004-09-02 20:00:00,20:00:00,-200.0,29.97500038147
2004-09-02 21:00:00,21:00:00,-200.0,28.699999809265
2004-09-02 22:00:00,22:00:00,-200.0,28.074999809265
2004-09-02 23:00:00,23:00:00,-200.0,27.375000476837
2004-09-03 00:00:00,00:00:00,-200.0,26.400000095367
2004-09-03 01:00:00,01:00:00,-200.0,24.900000095367
2004-09-03 02:00:00,02:00:00,-200.0,23.950000286102
2004-09-03 03:00:00,03:00:00,-200.0,25.174999713898
2004-09-03 04:00:00,04:00:00,-200.0,24.150000095367
2004-09-03 05:00:00,05:00:00,-200.0,23.125
2004-09-03 06:00:00,06:00:00,-200.0,22.949999809265
2004-09-03 07:00:00,07:00:00,-200.0,22.049999713898
2004-09-03 08:00:00,08:00:00,-200.0,23.724999904633
2004-09-03 09:00:00,09:00:00,-200.0,26.675000190735
2004-09-03 10:00:00,10:00:00,-200.0,31.424999713898
2004-09-03 11:00:00,11:00:00,-200.0,34.474999427795
2004-09-03 12:00:00,12:00:00,-200.0,36.375
2004-09-03 13:00:00,13:00:00,-200.0,35.074999809265
2004-09-03 14:00:00,14:00:00,-200.0,35.724999427795
2004-09-03 15:00:00,15:00:00,-200.0,37.625
2004-09-03 16:00:00,16:00:00,-200.0,38.799999237061
2004-09-03 17:00:00,17:00:00,4.6,39.275000572205
2004-09-03 18:00:00,18:00:00,4.3,37.049999237061
2004-09-03 19:00:00,19:00:00,4.9,33.224999427795
2004-09-03 20:00:00,20:00:00,4.0,31.000000476837
2004-09-03 21:00:00,21:00:00,2.6,29.52499961853
2004-09-03 22:00:00,22:00:00,1.3,29.050000190735
2004-09-03 23:00:00,23:00:00,1.5,27.833333333333
2004-09-04 00:00:00,00:00:00,2.2,25.97500038147
2004-09-04 01:00:00,01:00:00,1.2,25.800000190735
2004-09-04 02:00:00,02:00:00,0.9,25.400000095367
2004-09-04 03:00:00,03:00:00,0.8,25.175000190735
2004-09-04 04:00:00,04:00:00,0.8,22.950000286102
2004-09-04 05:00:00,05:00:00,0.8,22.125
2004-09-04 06:00:00,06:00:00,1.0,22.5
2004-09-04 07:00:00,07:00:00,1.7,21.974999904633
2004-09-04 08:00:00,08:00:00,1.9,23.400000095367
2004-09-04 09:00:00,09:00:00,2.0,26.675000190735
2004-09-04 10:00:00,10:00:00,2.2,31.275000572205
2004-09-04 11:00:00,11:00:00,2.3,34.800000190735
2004-09-04 12:00:00,12:00:00,2.3,38.324999809265
2004-09-04 13:00:00,13:00:00,1.8,37.050000190735
2004-09-04 14:00:00,14:00:00,1.4,37.325000762939
2004-09-04 15:00:00,15:00:00,1.6,38.27499961853
2004-09-04 16:00:00,16:00:00,2.3,40.699999809265
2004-09-04 17:00:00,17:00:00,2.4,39.52499961853
2004-09-04 18:00:00,18:00:00,2.1,36.60000038147
2004-09-04 19:00:00,19:00:00,1.8,32.825000286102
2004-09-04 20:00:00,20:00:00,1.7,30.724999904633
2004-09-04 21:00:00,21:00:00,1.9,30.10000038147
2004-09-04 22:00:00,22:00:00,1.6,29.724999904633
2004-09-04 23:00:00,23:00:00,2.6,29.550000190735
2004-09-05 00:00:00,00:00:00,5.8,28.02499961853
2004-09-05 01:00:00,01:00:00,3.0,27.150000095367
2004-09-05 02:00:00,02:00:00,1.5,27.474999427795
2004-09-05 03:00:00,03:00:00,0.9,27.125
2004-09-05 04:00:00,04:00:00,1.1,26.400000572205
2004-09-05 05:00:00,05:00:00,0.9,25.575000286102
2004-09-05 06:00:00,06:00:00,0.7,25.424999713898
2004-09-05 07:00:00,07:00:00,0.6,25.525000572205
2004-09-05 08:00:00,08:00:00,0.7,27.049999713898
2004-09-05 09:00:00,09:00:00,0.8,29.924999713898
2004-09-05 10:00:00,10:00:00,0.9,31.949998855591
2004-09-05 11:00:00,11:00:00,1.0,32.950000762939
2004-09-05 12:00:00,12:00:00,0.9,34.5
2004-09-05 13:00:00,13:00:00,0.7,33.224999427795
2004-09-05 14:00:00,14:00:00,0.6,32.225000858307
2004-09-05 15:00:00,15:00:00,0.6,32.625
2004-09-05 16:00:00,16:00:00,0.8,33.049999237061
2004-09-05 17:00:00,17:00:00,0.9,32.949999809265
2004-09-05 18:00:00,18:00:00,1.1,31.599999427795
2004-09-05 19:00:00,19:00:00,1.7,29.275000095367
2004-09-05 20:00:00,20:00:00,1.5,27.849999904633
2004-09-05 21:00:00,21:00:00,1.6,27.125
2004-09-05 22:00:00,22:00:00,1.7,26.325000286102
2004-09-05 23:00:00,23:00:00,1.3,25.875
2004-09-06 00:00:00,00:00:00,1.3,25.349999904633
2004-09-06 01:00:00,01:00:00,1.0,24.825000286102
2004-09-06 02:00:00,02:00:00,0.6,24.349999904633
2004-09-06 03:00:00,03:00:00,0.5,24.025000095367
2004-09-06 04:00:00,04:00:00,-200.0,23.924999713898
2004-09-06 05:00:00,05:00:00,0.4,23.474999904633
2004-09-06 06:00:00,06:00:00,0.7,23.674999713898
2004-09-06 07:00:00,07:00:00,1.8,23.599999904633
2004-09-06 08:00:00,08:00:00,1.9,24.349999904633
2004-09-06 09:00:00,09:00:00,1.7,26.349999904633
2004-09-06 10:00:00,10:00:00,1.3,27.625000476837
2004-09-06 11:00:00,11:00:00,1.4,29.200000286102
2004-09-06 12:00:00,12:00:00,1.3,29.224999904633
2004-09-06 13:00:00,13:00:00,1.4,29.424999713898
2004-09-06 14:00:00,14:00:00,1.2,29.799999872843
2004-09-06 15:00:00,15:00:00,1.3,30.075000286102
2004-09-06 16:00:00,16:00:00,1.5,30.075000286102
2004-09-06 17:00:00,17:00:00,2.3,29.625
2004-09-06 18:00:00,18:00:00,2.6,29.574999809265
2004-09-06 19:00:00,19:00:00,2.9,28.049999713898
2004-09-06 20:00:00,20:00:00,1.8,26.800000190735
2004-09-06 21:00:00,21:00:00,1.3,25.650000572205
2004-09-06 22:00:00,22:00:00,1.3,25.424999713898
2004-09-06 23:00:00,23:00:00,1.2,24.950000286102
2004-09-07 00:00:00,00:00:00,1.2,24.625000476837
2004-09-07 01:00:00,01:00:00,0.8,24.22500038147
2004-09-07 02:00:00,02:00:00,0.6,24.0
2004-09-07 03:00:00,03:00:00,0.6,21.900000095367
2004-09-07 04:00:00,04:00:00,0.6,22.35000038147
2004-09-07 05:00:00,05:00:00,0.7,22.949999809265
2004-09-07 06:00:00,06:00:00,1.3,23.125
2004-09-07 07:00:00,07:00:00,2.5,23.724999904633
2004-09-07 08:00:00,08:00:00,3.4,25.77499961853
2004-09-07 09:00:00,09:00:00,2.1,27.300000190735
2004-09-07 10:00:00,10:00:00,2.2,30.999999523163
2004-09-07 11:00:00,11:00:00,1.7,31.599999904633
2004-09-07 12:00:00,12:00:00,2.1,32.474998950958
2004-09-07 13:00:00,13:00:00,2.2,31.699999809265
2004-09-07 14:00:00,14:00:00,1.4,31.52499961853
2004-09-07 15:00:00,15:00:00,1.4,31.64999961853
2004-09-07 16:00:00,16:00:00,1.6,32.35000038147
2004-09-07 17:00:00,17:00:00,2.3,31.700000286102
2004-09-07 18:00:00,18:00:00,3.3,31.125000476837
2004-09-07 19:00:00,19:00:00,4.1,28.875
2004-09-07 20:00:00,20:00:00,3.3,27.449999809265
2004-09-07 21:00:00,21:00:00,2.2,26.25
2004-09-07 22:00:00,22:00:00,-200.0,25.449999809265
2004-09-07 23:00:00,23:00:00,-200.0,-200.0
2004-09-08 00:00:00,00:00:00,-200.0,-200.0
2004-09-08 01:00:00,01:00:00,-200.0,-200.0
2004-09-08 02:00:00,02:00:00,-200.0,-200.0
2004-09-08 03:00:00,03:00:00,-200.0,-200.0
2004-09-08 04:00:00,04:00:00,-200.0,-200.0
2004-09-08 05:00:00,05:00:00,-200.0,-200.0
2004-09-08 06:00:00,06:00:00,-200.0,-200.0
2004-09-08 07:00:00,07:00:00,-200.0,-200.0
2004-09-08 08:00:00,08:00:00,-200.0,-200.0
2004-09-08 09:00:00,09:00:00,-200.0,22.700000762939
2004-09-08 10:00:00,10:00:00,-200.0,-200.0
2004-09-08 11:00:00,11:00:00,-200.0,-200.0
2004-09-08 12:00:00,12:00:00,-200.0,-200.0
2004-09-08 13:00:00,13:00:00,-200.0,-200.0
2004-09-08 14:00:00,14:00:00,-200.0,-200.0
2004-09-08 15:00:00,15:00:00,-200.0,-200.0
2004-09-08 16:00:00,16:00:00,-200.0,-200.0
2004-09-08 17:00:00,17:00:00,3.4,-200.0
2004-09-08 18:00:00,18:00:00,4.0,32.39999961853
2004-09-08 19:00:00,19:00:00,4.7,29.875
2004-09-08 20:00:00,20:00:00,3.8,28.224999427795
2004-09-08 21:00:00,21:00:00,2.8,26.75
2004-09-08 22:00:00,22:00:00,2.6,25.10000038147
2004-09-08 23:00:00,23:00:00,2.0,25.375
2004-09-09 00:00:00,00:00:00,1.4,24.85000038147
2004-09-09 01:00:00,01:00:00,1.2,23.200000286102
2004-09-09 02:00:00,02:00:00,0.6,22.325000286102
2004-09-09 03:00:00,03:00:00,0.3,23.049999713898
2004-09-09 04:00:00,04:00:00,0.2,21.375
2004-09-09 05:00:00,05:00:00,0.4,21.650000572205
2004-09-09 06:00:00,06:00:00,0.6,20.27499961853
2004-09-09 07:00:00,07:00:00,3.0,19.674999713898
